cutoffs,nll_mode,nll_mode_fixed,n,min_n,num_cutoffs,k_varying,k_fixed,aic_varying,aic_fixed,bic_varying,bic_fixed
"(10, 11, 14)",95724.28686115415,95998.3776313988,"[20834, 1783, 4722, 6770]",1783,3,12,8,95736.28686115415,96006.3776313988,95786.91076050255,96040.12689763107
"(10, 11, 15)",95725.07341877573,95998.89382445306,"[20834, 1783, 6067, 5425]",1783,3,12,8,95737.07341877573,96006.89382445306,95787.69731812413,96040.64309068532
"(10, 11, 16)",95721.36552249729,95998.11609431151,"[20834, 1783, 7316, 4176]",1783,3,12,8,95733.36552249729,96006.11609431151,95783.98942184569,96039.86536054377
"(10, 11, 17)",95723.3774554039,95998.33617380497,"[20834, 1783, 8470, 3022]",1783,3,12,8,95735.3774554039,96006.33617380497,95786.0013547523,96040.08544003723
"(10, 11, 18)",95725.77183690372,95999.07235455554,"[20834, 1783, 9546, 1946]",1783,3,12,8,95737.77183690372,96007.07235455554,95788.39573625212,96040.8216207878
"(10, 11, 19)",95724.1758626517,95998.65584849291,"[20834, 1783, 10552, 940]",940,3,12,8,95736.1758626517,96006.65584849291,95786.7997620001,96040.40511472517
"(10, 12, 13)",95725.05070323125,95998.68596070287,"[20834, 3463, 1575, 8237]",1575,3,12,8,95737.05070323125,96006.68596070287,95787.67460257965,96040.43522693514
"(10, 12, 14)",95725.30983526104,95999.27625834417,"[20834, 3463, 3042, 6770]",3042,3,12,8,95737.30983526104,96007.27625834417,95787.93373460944,96041.02552457643
"(10, 12, 15)",95725.54452100294,95999.42392949262,"[20834, 3463, 4387, 5425]",3463,3,12,8,95737.54452100294,96007.42392949262,95788.16842035134,96041.17319572488
"(10, 12, 16)",95722.26146836231,95998.99702715229,"[20834, 3463, 5636, 4176]",3463,3,12,8,95734.26146836231,96006.99702715229,95784.88536771071,96040.74629338455
"(10, 12, 17)",95723.79312653972,95999.08406119928,"[20834, 3463, 6790, 3022]",3022,3,12,8,95735.79312653972,96007.08406119928,95786.41702588812,96040.83332743154
"(10, 12, 18)",95725.70382039025,95999.37247168469,"[20834, 3463, 7866, 1946]",1946,3,12,8,95737.70382039025,96007.37247168469,95788.32771973865,96041.12173791695
"(10, 12, 19)",95724.20459361104,95999.0152378499,"[20834, 3463, 8872, 940]",940,3,12,8,95736.20459361104,96007.0152378499,95786.82849295944,96040.76450408217
"(10, 13, 14)",95725.72003807814,95999.49025473608,"[20834, 5038, 1467, 6770]",1467,3,12,8,95737.72003807814,96007.49025473608,95788.34393742654,96041.23952096835
"(10, 13, 15)",95726.0910122223,95999.7461105118,"[20834, 5038, 2812, 5425]",2812,3,12,8,95738.0910122223,96007.7461105118,95788.7149115707,96041.49537674406
"(10, 13, 16)",95723.30676065359,95999.85193109201,"[20834, 5038, 4061, 4176]",4061,3,12,8,95735.30676065359,96007.85193109201,95785.93066000199,96041.60119732427
"(10, 13, 17)",95724.77894828428,95999.71964557611,"[20834, 5038, 5215, 3022]",3022,3,12,8,95736.77894828428,96007.71964557611,95787.40284763268,96041.46891180838
"(10, 13, 18)",95726.36037569465,95999.72037587216,"[20834, 5038, 6291, 1946]",1946,3,12,8,95738.36037569465,96007.72037587216,95788.98427504305,96041.46964210442
"(10, 13, 19)",95724.94772641147,95999.4537580111,"[20834, 5038, 7297, 940]",940,3,12,8,95736.94772641147,96007.4537580111,95787.57162575987,96041.20302424337
"(10, 14, 15)",95728.64825125557,96002.68112482553,"[20834, 6505, 1345, 5425]",1345,3,12,8,95740.64825125557,96010.68112482553,95791.27215060397,96044.43039105779
"(10, 14, 16)",95725.41967771522,96002.28240836658,"[20834, 6505, 2594, 4176]",2594,3,12,8,95737.41967771522,96010.28240836658,95788.04357706362,96044.03167459884
"(10, 14, 17)",95726.97777933038,96002.41334752706,"[20834, 6505, 3748, 3022]",3022,3,12,8,95738.97777933038,96010.41334752706,95789.60167867878,96044.16261375933
"(10, 14, 18)",95728.64434975934,96002.60081771543,"[20834, 6505, 4824, 1946]",1946,3,12,8,95740.64434975934,96010.60081771543,95791.26824910774,96044.35008394769
"(10, 14, 19)",95727.23441598166,96002.30286793632,"[20834, 6505, 5830, 940]",940,3,12,8,95739.23441598166,96010.30286793632,95789.85831533006,96044.05213416858
"(10, 15, 16)",95726.00660287325,96002.7966184793,"[20834, 7850, 1249, 4176]",1249,3,12,8,95738.00660287325,96010.7966184793,95788.63050222165,96044.54588471157
"(10, 15, 17)",95728.39675348545,96003.62632409873,"[20834, 7850, 2403, 3022]",2403,3,12,8,95740.39675348545,96011.62632409873,95791.02065283385,96045.375590331
"(10, 15, 18)",95729.95289218379,96004.40860351162,"[20834, 7850, 3479, 1946]",1946,3,12,8,95741.95289218379,96012.40860351162,95792.57679153219,96046.15786974388
"(10, 15, 19)",95728.87789624782,96003.75039375018,"[20834, 7850, 4485, 940]",940,3,12,8,95740.87789624782,96011.75039375018,95791.50179559622,96045.49965998244
"(10, 16, 17)",95725.85312923325,96003.01142942609,"[20834, 9099, 1154, 3022]",1154,3,12,8,95737.85312923325,96011.01142942609,95788.47702858165,96044.76069565835
"(10, 16, 18)",95725.57847469604,96002.5696389241,"[20834, 9099, 2230, 1946]",1946,3,12,8,95737.57847469604,96010.5696389241,95788.20237404444,96044.31890515637
"(10, 16, 19)",95725.8442262699,96002.71612253781,"[20834, 9099, 3236, 940]",940,3,12,8,95737.8442262699,96010.71612253781,95788.4681256183,96044.46538877007
"(10, 17, 18)",95728.36238931117,96003.18694254213,"[20834, 10253, 1076, 1946]",1076,3,12,8,95740.36238931117,96011.18694254213,95790.98628865957,96044.9362087744
"(10, 17, 19)",95728.75825647223,96003.36655824493,"[20834, 10253, 2082, 940]",940,3,12,8,95740.75825647223,96011.36655824493,95791.38215582063,96045.1158244772
"(10, 18, 19)",95730.72828865527,96005.19254498782,"[20834, 11329, 1006, 940]",940,3,12,8,95742.72828865527,96013.19254498782,95793.35218800367,96046.94181122008
"(11, 12, 13)",95728.73803332204,96002.70103378988,"[22617, 1680, 1575, 8237]",1575,3,12,8,95740.73803332204,96010.70103378988,95791.36193267044,96044.45030002214
"(11, 12, 14)",95728.99716535183,96003.29133143117,"[22617, 1680, 3042, 6770]",1680,3,12,8,95740.99716535183,96011.29133143117,95791.62106470023,96045.04059766344
"(11, 12, 15)",95729.23185109373,96003.43900257963,"[22617, 1680, 4387, 5425]",1680,3,12,8,95741.23185109373,96011.43900257963,95791.85575044213,96045.1882688119
"(11, 12, 16)",95725.9487984531,96003.0121002393,"[22617, 1680, 5636, 4176]",1680,3,12,8,95737.9487984531,96011.0121002393,95788.5726978015,96044.76136647156
"(11, 12, 17)",95727.48045663051,96003.09913428628,"[22617, 1680, 6790, 3022]",1680,3,12,8,95739.48045663051,96011.09913428628,95790.10435597891,96044.84840051855
"(11, 12, 18)",95729.39115048104,96003.3875447717,"[22617, 1680, 7866, 1946]",1680,3,12,8,95741.39115048104,96011.3875447717,95792.01504982944,96045.13681100396
"(11, 12, 19)",95727.89192370183,96003.03031093691,"[22617, 1680, 8872, 940]",940,3,12,8,95739.89192370183,96011.03031093691,95790.51582305023,96044.77957716917
"(11, 13, 14)",95728.82453197175,96002.65938563904,"[22617, 3255, 1467, 6770]",1467,3,12,8,95740.82453197175,96010.65938563904,95791.44843132015,96044.4086518713
"(11, 13, 15)",95729.19550611591,96002.91524141474,"[22617, 3255, 2812, 5425]",2812,3,12,8,95741.19550611591,96010.91524141474,95791.81940546431,96044.664507647
"(11, 13, 16)",95726.41125454722,96003.02106199496,"[22617, 3255, 4061, 4176]",3255,3,12,8,95738.41125454722,96011.02106199496,95789.03515389562,96044.77032822723
"(11, 13, 17)",95727.88344217789,96002.88877647906,"[22617, 3255, 5215, 3022]",3022,3,12,8,95739.88344217789,96010.88877647906,95790.50734152629,96044.63804271132
"(11, 13, 18)",95729.46486958826,96002.88950677511,"[22617, 3255, 6291, 1946]",1946,3,12,8,95741.46486958826,96010.88950677511,95792.08876893666,96044.63877300738
"(11, 13, 19)",95728.05222030508,96002.62288891406,"[22617, 3255, 7297, 940]",940,3,12,8,95740.05222030508,96010.62288891406,95790.67611965348,96044.37215514632
"(11, 14, 15)",95729.970678279,96004.07371003844,"[22617, 4722, 1345, 5425]",1345,3,12,8,95741.970678279,96012.07371003844,95792.5945776274,96045.8229762707
"(11, 14, 16)",95726.74210473866,96003.67499357948,"[22617, 4722, 2594, 4176]",2594,3,12,8,95738.74210473866,96011.67499357948,95789.36600408706,96045.42425981174
"(11, 14, 17)",95728.30020635382,96003.80593273995,"[22617, 4722, 3748, 3022]",3022,3,12,8,95740.30020635382,96011.80593273995,95790.92410570222,96045.55519897222
"(11, 14, 18)",95729.96677678278,96003.99340292833,"[22617, 4722, 4824, 1946]",1946,3,12,8,95741.96677678278,96011.99340292833,95792.59067613118,96045.7426691606
"(11, 14, 19)",95728.55684300509,96003.69545314921,"[22617, 4722, 5830, 940]",940,3,12,8,95740.55684300509,96011.69545314921,95791.18074235349,96045.44471938147
"(11, 15, 16)",95726.44420016618,96003.19584808688,"[22617, 6067, 1249, 4176]",1249,3,12,8,95738.44420016618,96011.19584808688,95789.06809951458,96044.94511431914
"(11, 15, 17)",95728.83435077837,96004.0255537063,"[22617, 6067, 2403, 3022]",2403,3,12,8,95740.83435077837,96012.0255537063,95791.45825012677,96045.77481993857
"(11, 15, 18)",95730.39048947672,96004.8078331192,"[22617, 6067, 3479, 1946]",1946,3,12,8,95742.39048947672,96012.8078331192,95793.01438882512,96046.55709935146
"(11, 15, 19)",95729.31549354075,96004.14962335775,"[22617, 6067, 4485, 940]",940,3,12,8,95741.31549354075,96012.14962335775,95791.93939288915,96045.89888959001
"(11, 16, 17)",95726.78738139312,96003.9219374421,"[22617, 7316, 1154, 3022]",1154,3,12,8,95738.78738139312,96011.9219374421,95789.41128074152,96045.67120367436
"(11, 16, 18)",95726.51272685592,96003.4801469401,"[22617, 7316, 2230, 1946]",1946,3,12,8,95738.51272685592,96011.4801469401,95789.13662620432,96045.22941317236
"(11, 16, 19)",95726.77847842977,96003.6266305538,"[22617, 7316, 3236, 940]",940,3,12,8,95738.77847842977,96011.6266305538,95789.40237777817,96045.37589678606
"(11, 17, 18)",95728.55506446795,96003.29894710357,"[22617, 8470, 1076, 1946]",1076,3,12,8,95740.55506446795,96011.29894710357,95791.17896381635,96045.04821333583
"(11, 17, 19)",95728.950931629,96003.47856280637,"[22617, 8470, 2082, 940]",940,3,12,8,95740.950931629,96011.47856280637,95791.5748309774,96045.22782903863
"(11, 18, 19)",95729.82565198468,96004.34205619441,"[22617, 9546, 1006, 940]",940,3,12,8,95741.82565198468,96012.34205619441,95792.44955133308,96046.09132242667
"(12, 13, 14)",95742.13025263275,96016.80567424755,"[24297, 1575, 1467, 6770]",1467,3,12,8,95754.13025263275,96024.80567424755,95804.75415198115,96058.55494047981
"(12, 13, 15)",95742.5012267769,96017.06153002326,"[24297, 1575, 2812, 5425]",1575,3,12,8,95754.5012267769,96025.06153002326,95805.1251261253,96058.81079625552
"(12, 13, 16)",95739.7169752082,96017.16735060347,"[24297, 1575, 4061, 4176]",1575,3,12,8,95751.7169752082,96025.16735060347,95802.3408745566,96058.91661683573
"(12, 13, 17)",95741.18916283888,96017.03506508758,"[24297, 1575, 5215, 3022]",1575,3,12,8,95753.18916283888,96025.03506508758,95803.81306218728,96058.78433131984
"(12, 13, 18)",95742.77059024926,96017.03579538362,"[24297, 1575, 6291, 1946]",1575,3,12,8,95754.77059024926,96025.03579538362,95805.39448959766,96058.78506161588
"(12, 13, 19)",95741.35794096607,96016.76917752257,"[24297, 1575, 7297, 940]",940,3,12,8,95753.35794096607,96024.76917752257,95803.98184031447,96058.51844375483
"(12, 14, 15)",95743.02048316471,96017.68021197815,"[24297, 3042, 1345, 5425]",1345,3,12,8,95755.02048316471,96025.68021197815,95805.64438251311,96059.42947821041
"(12, 14, 16)",95739.79190962437,96017.2814955192,"[24297, 3042, 2594, 4176]",2594,3,12,8,95751.79190962437,96025.2814955192,95802.41580897277,96059.03076175146
"(12, 14, 17)",95741.35001123953,96017.41243467969,"[24297, 3042, 3748, 3022]",3022,3,12,8,95753.35001123953,96025.41243467969,95803.97391058793,96059.16170091195
"(12, 14, 18)",95743.01658166847,96017.59990486805,"[24297, 3042, 4824, 1946]",1946,3,12,8,95755.01658166847,96025.59990486805,95805.64048101688,96059.34917110032
"(12, 14, 19)",95741.60664789079,96017.30195508894,"[24297, 3042, 5830, 940]",940,3,12,8,95753.60664789079,96025.30195508894,95804.23054723919,96059.0512213212
"(12, 15, 16)",95738.94213317223,96016.43382812077,"[24297, 4387, 1249, 4176]",1249,3,12,8,95750.94213317223,96024.43382812077,95801.56603252063,96058.18309435304
"(12, 15, 17)",95741.33228378442,96017.26353374022,"[24297, 4387, 2403, 3022]",2403,3,12,8,95753.33228378442,96025.26353374022,95803.95618313282,96059.01279997248
"(12, 15, 18)",95742.88842248276,96018.04581315308,"[24297, 4387, 3479, 1946]",1946,3,12,8,95754.88842248276,96026.04581315308,95805.51232183116,96059.79507938534
"(12, 15, 19)",95741.8134265468,96017.38760339165,"[24297, 4387, 4485, 940]",940,3,12,8,95753.8134265468,96025.38760339165,95804.4373258952,96059.13686962391
"(12, 16, 17)",95739.71015803698,96017.51074527722,"[24297, 5636, 1154, 3022]",1154,3,12,8,95751.71015803698,96025.51074527722,95802.33405738538,96059.26001150948
"(12, 16, 18)",95739.43550349977,96017.06895477524,"[24297, 5636, 2230, 1946]",1946,3,12,8,95751.43550349977,96025.06895477524,95802.05940284817,96058.8182210075
"(12, 16, 19)",95739.70125507363,96017.21543838894,"[24297, 5636, 3236, 940]",940,3,12,8,95751.70125507363,96025.21543838894,95802.32515442203,96058.9647046212
"(12, 17, 18)",95740.9975663826,96016.75470949222,"[24297, 6790, 1076, 1946]",1076,3,12,8,95752.9975663826,96024.75470949222,95803.621465731,96058.50397572448
"(12, 17, 19)",95741.39343354366,96016.93432519502,"[24297, 6790, 2082, 940]",940,3,12,8,95753.39343354366,96024.93432519502,95804.01733289206,96058.68359142728
"(12, 18, 19)",95741.78446625006,96017.35004831792,"[24297, 7866, 1006, 940]",940,3,12,8,95753.78446625006,96025.35004831792,95804.40836559846,96059.09931455019
"(13, 14, 15)",95756.5513670615,96031.02596914503,"[25872, 1467, 1345, 5425]",1345,3,12,8,95768.5513670615,96039.02596914503,95819.1752664099,96072.7752353773
"(13, 14, 16)",95753.32279352116,96030.62725268608,"[25872, 1467, 2594, 4176]",1467,3,12,8,95765.32279352116,96038.62725268608,95815.94669286956,96072.37651891835
"(13, 14, 17)",95754.88089513632,96030.75819184657,"[25872, 1467, 3748, 3022]",1467,3,12,8,95766.88089513632,96038.75819184657,95817.50479448472,96072.50745807884
"(13, 14, 18)",95756.54746556528,96030.94566203494,"[25872, 1467, 4824, 1946]",1467,3,12,8,95768.54746556528,96038.94566203494,95819.17136491368,96072.6949282672
"(13, 14, 19)",95755.1375317876,96030.64771225583,"[25872, 1467, 5830, 940]",940,3,12,8,95767.1375317876,96038.64771225583,95817.761431136,96072.39697848809
"(13, 15, 16)",95752.60930547127,96029.88776991492,"[25872, 2812, 1249, 4176]",1249,3,12,8,95764.60930547127,96037.88776991492,95815.23320481967,96071.63703614718
"(13, 15, 17)",95754.99945608346,96030.71747553436,"[25872, 2812, 2403, 3022]",2403,3,12,8,95766.99945608346,96038.71747553436,95817.62335543186,96072.46674176662
"(13, 15, 18)",95756.5555947818,96031.49975494722,"[25872, 2812, 3479, 1946]",1946,3,12,8,95768.5555947818,96039.49975494722,95819.1794941302,96073.24902117948
"(13, 15, 19)",95755.48059884584,96030.84154518579,"[25872, 2812, 4485, 940]",940,3,12,8,95767.48059884584,96038.84154518579,95818.10449819424,96072.59081141805
"(13, 16, 17)",95753.87613140796,96031.49740999192,"[25872, 4061, 1154, 3022]",1154,3,12,8,95765.87613140796,96039.49740999192,95816.50003075636,96073.24667622418
"(13, 16, 18)",95753.60147687075,96031.05561948993,"[25872, 4061, 2230, 1946]",1946,3,12,8,95765.60147687075,96039.05561948993,95816.22537621915,96072.80488572219
"(13, 16, 19)",95753.86722844461,96031.20210310363,"[25872, 4061, 3236, 940]",940,3,12,8,95765.86722844461,96039.20210310363,95816.49112779301,96072.95136933589
"(13, 17, 18)",95755.10406920685,96030.52205464403,"[25872, 5215, 1076, 1946]",1076,3,12,8,95767.10406920685,96038.52205464403,95817.72796855525,96072.27132087629
"(13, 17, 19)",95755.49993636791,96030.70167034683,"[25872, 5215, 2082, 940]",940,3,12,8,95767.49993636791,96038.70167034683,95818.12383571631,96072.45093657909
"(13, 18, 19)",95755.56170263415,96030.82971328036,"[25872, 6291, 1006, 940]",940,3,12,8,95767.56170263415,96038.82971328036,95818.18560198255,96072.57897951262
"(14, 15, 16)",95771.90323295763,96050.37355658603,"[27339, 1345, 1249, 4176]",1249,3,12,8,95783.90323295763,96058.37355658603,95834.52713230603,96092.12282281829
"(14, 15, 17)",95774.29338356982,96051.20326220547,"[27339, 1345, 2403, 3022]",1345,3,12,8,95786.29338356982,96059.20326220547,95836.91728291822,96092.95252843773
"(14, 15, 18)",95775.84952226817,96051.98554161833,"[27339, 1345, 3479, 1946]",1345,3,12,8,95787.84952226817,96059.98554161833,95838.47342161657,96093.73480785059
"(14, 15, 19)",95774.7745263322,96051.3273318569,"[27339, 1345, 4485, 940]",940,3,12,8,95786.7745263322,96059.3273318569,95837.3984256806,96093.07659808916
"(14, 16, 17)",95772.72573692267,96051.47865962386,"[27339, 2594, 1154, 3022]",1154,3,12,8,95784.72573692267,96059.47865962386,95835.34963627107,96093.22792585612
"(14, 16, 18)",95772.45108238545,96051.03686912186,"[27339, 2594, 2230, 1946]",1946,3,12,8,95784.45108238545,96059.03686912186,95835.07498173385,96092.78613535412
"(14, 16, 19)",95772.71683395932,96051.18335273556,"[27339, 2594, 3236, 940]",940,3,12,8,95784.71683395932,96059.18335273556,95835.34073330772,96092.93261896782
"(14, 17, 18)",95774.03958870604,96050.76652895234,"[27339, 3748, 1076, 1946]",1076,3,12,8,95786.03958870604,96058.76652895234,95836.66348805444,96092.5157951846
"(14, 17, 19)",95774.4354558671,96050.94614465514,"[27339, 3748, 2082, 940]",940,3,12,8,95786.4354558671,96058.94614465514,95837.0593552155,96092.6954108874
"(14, 18, 19)",95774.58236515192,96051.260927481,"[27339, 4824, 1006, 940]",940,3,12,8,95786.58236515192,96059.260927481,95837.20626450032,96093.01019371326
"(15, 16, 17)",95787.66643594815,96066.6079471717,"[28684, 1249, 1154, 3022]",1154,3,12,8,95799.66643594815,96074.6079471717,95850.29033529655,96108.35721340396
"(15, 16, 18)",95787.39178141094,96066.1661566697,"[28684, 1249, 2230, 1946]",1249,3,12,8,95799.39178141094,96074.1661566697,95850.01568075934,96107.91542290196
"(15, 16, 19)",95787.6575329848,96066.3126402834,"[28684, 1249, 3236, 940]",940,3,12,8,95799.6575329848,96074.3126402834,95850.2814323332,96108.06190651566
"(15, 17, 18)",95789.81233672856,96066.59458295914,"[28684, 2403, 1076, 1946]",1076,3,12,8,95801.81233672856,96074.59458295914,95852.43623607696,96108.3438491914
"(15, 17, 19)",95790.20820388962,96066.77419866194,"[28684, 2403, 2082, 940]",940,3,12,8,95802.20820388962,96074.77419866194,95852.83210323802,96108.5234648942
"(15, 18, 19)",95790.24468144383,96067.6837907123,"[28684, 3479, 1006, 940]",940,3,12,8,95802.24468144383,96075.6837907123,95852.86858079223,96109.43305694456
"(16, 17, 18)",95792.6231604534,96071.66092931866,"[29933, 1154, 1076, 1946]",1076,3,12,8,95804.6231604534,96079.66092931866,95855.2470598018,96113.41019555092
"(16, 17, 19)",95793.01902761446,96071.84054502146,"[29933, 1154, 2082, 940]",940,3,12,8,95805.01902761446,96079.84054502146,95855.64292696286,96113.58981125373
"(16, 18, 19)",95791.2247119331,96071.52606715696,"[29933, 2230, 1006, 940]",940,3,12,8,95803.2247119331,96079.52606715696,95853.8486112815,96113.27533338922
"(17, 18, 19)",95806.29452297688,96084.01309475517,"[31087, 1076, 1006, 940]",940,3,12,8,95818.29452297688,96092.01309475517,95868.91842232528,96125.76236098743
