dblp_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Balci:Osman__1981,4.575658505274875,4.295879940054407,4.04208312582216,3.811036551090419,0.0,6.81336158803016,6.458127397313593,3.06545038150695,11.65745760505647,8.323570501236992,0.0,2.524241630437853,2.4119594510180393,2.3072023526496808,6.6278912923482185,0.0,10.158574110805665,7.80411398271051,1.8751597410316532,5.411175082295543,5.20913670201103
Ballard:Dana_H=__1974,0.0,6.530830688885647,6.044478515578415,0.0,0.0,0.0,18.3026340210995,4.295879940054407,12.12624937746648,7.622073102180838,3.600009730581166,6.81336158803016,3.2290636986567964,6.1309007630139,8.743093203792352,8.323570501236992,10.5792366133149,7.572724891313559,7.235878353054118,16.150416468547764,17.67437677959525
Banicescu:Ioana__1996,0.0,0.0,3.902056991355255,0.0,1.8037250274318477,3.4727578013406863,5.0184284035381586,4.838203507789982,3.1117961484175325,18.024811448839017,4.353094199477136,2.805192523944833,5.426342799856521,2.625676271289992,1.2712054112467233,3.694654372707577,4.775004461937235,4.630756362917854,4.493036099511478,3.2710880034772902,1.0589091392016494
Bansal:Arvind_K=__1988,6.1309007630139,2.9143644012641174,5.549047000824661,2.6448091533287252,2.524241630437853,0.0,9.228809410598725,2.209297097449406,0.0,4.063429644322265,0.0,3.7503194820633063,5.411175082295543,1.7363789006703432,0.0,3.2254690051933212,6.223592296835065,1.5020676207365846,0.0,0.0,0.0
Baral:Chitta__1991,10.5792366133149,10.096966521751412,9.647837804072156,9.228809410598725,2.209297097449406,8.470582324333895,18.28543339945019,17.55925646109865,5.62547922309496,14.42980021945478,15.62741010603309,8.364047339230265,3.2254690051933212,15.558980742087662,24.03308193178535,15.96134539808283,9.818173833806917,12.209271299677171,11.815543220804964,11.44084870122051,7.389308745415154
Barker:Ken__1990,2.7745235004123305,2.6448091533287252,2.524241630437853,4.823918902036079,4.6144047052993615,4.418594194898812,4.235291162166948,6.095144466483397,9.755142478388136,3.7503194820633063,5.411175082295543,10.41827340402206,5.0184284035381586,11.289141518176624,31.117961484175325,28.539284793995108,26.118565196862814,16.831155143669,8.13951419978478,18.379733899029944,8.898437878727062
Barr:Alan_H=__1983,3.811036551090419,0.0,3.40668079401508,16.14531849328398,6.1309007630139,5.828728802528235,2.7745235004123305,5.2896183066574505,7.572724891313559,4.823918902036079,0.0,6.6278912923482185,0.0,2.0317148221611325,1.9510284956776276,5.62547922309496,3.607450054863695,6.945515602681373,6.691237871384211,3.2254690051933212,0.0
Bassiouni:Mostafa_A=__1982,4.295879940054407,4.04208312582216,0.0,3.600009730581166,10.22004238204524,9.68719109597039,15.327251907534748,5.828728802528235,5.549047000824661,2.6448091533287252,5.048483260875706,7.235878353054118,2.3072023526496808,2.209297097449406,0.0,6.095144466483397,1.9510284956776276,5.62547922309496,3.607450054863695,5.20913670201103,6.691237871384211
Bastani:Farokh_B=__1980,0.0,4.575658505274875,4.295879940054407,0.0,3.811036551090419,10.800029191743496,3.40668079401508,9.68719109597039,15.327251907534748,2.9143644012641174,2.7745235004123305,10.5792366133149,10.096966521751412,24.11959451018039,11.536011763248403,11.04648548724703,8.470582324333895,6.095144466483397,0.0,1.8751597410316532,9.018625137159235
Basu:Anup__1990,2.7745235004123305,5.2896183066574505,7.572724891313559,14.471756706108236,6.921607057949043,19.883673877044657,10.58822790541737,6.095144466483397,7.80411398271051,7.500638964126613,7.21490010972739,10.41827340402206,20.07371361415263,17.740079528563268,17.11487881629643,13.51860858662926,23.21650239721139,12.623366357751747,10.85268559971304,6.56419067822498,7.62723246748034
