source,aggregation,theoretical,observed
simulated,year_20,0.6312149318651787,0.6531023475609774
simulated,year_20,0.631520881788237,0.6531204831029676
simulated,year_20,0.631826890836457,0.6533666685675003
simulated,year_20,0.6321329590613618,0.653541357436357
simulated,year_20,0.6324390865145263,0.6536533240808966
simulated,year_20,0.6327452732475766,0.6539872416635752
simulated,year_20,0.6330515193121923,0.6539938037557944
simulated,year_20,0.6333578247601048,0.6542621561107627
simulated,year_20,0.6336641896430979,0.65455288295014
simulated,year_20,0.6339706140130079,0.6545949524984224
simulated,year_20,0.6342770979217235,0.6546113898743599
simulated,year_20,0.6345836414211864,0.6548756732941202
simulated,year_20,0.6348902445633906,0.6549038305442995
simulated,year_20,0.635196907400383,0.6552284514993021
simulated,year_20,0.6355036299842638,0.6552707554886289
simulated,year_20,0.635810412367185,0.6557895883195793
simulated,year_20,0.6361172546013529,0.6558224293321084
simulated,year_20,0.6364241567390261,0.6569353876698472
simulated,year_20,0.636731118832517,0.6572098229030467
simulated,year_20,0.6370381409341905,0.6574548186402932
simulated,year_20,0.6373452230964657,0.6578232687361667
simulated,year_20,0.6376523653718144,0.6580188126476272
simulated,year_20,0.6379595678127621,0.6581822103628238
simulated,year_20,0.6382668304718883,0.6582108591255127
simulated,year_20,0.638574153401826,0.6589978753809009
simulated,year_20,0.6388815366552612,0.6593024339392497
simulated,year_20,0.6391889802849348,0.6594043737084092
simulated,year_20,0.6394964843436408,0.6594701506465421
simulated,year_20,0.6398040488842278,0.6598581118937372
simulated,year_20,0.6401116739595982,0.6599159961501269
simulated,year_20,0.6404193596227087,0.6604108447267606
simulated,year_20,0.6407271059265699,0.6605544090311736
simulated,year_20,0.641034912924247,0.6612078656988302
simulated,year_20,0.6413427806688595,0.6612380662657598
simulated,year_20,0.6416507092135821,0.6616736759897556
simulated,year_20,0.6419586986116426,0.6617507418492008
simulated,year_20,0.6422667489163243,0.6624068830589136
simulated,year_20,0.6425748601809657,0.6624806948775476
simulated,year_20,0.6428830324589592,0.6625272019492595
simulated,year_20,0.6431912658037527,0.6626511886049926
simulated,year_20,0.643499560268849,0.6627125412057312
simulated,year_20,0.643807915907806,0.6629712305802324
simulated,year_20,0.6441163327742364,0.6631472386655058
simulated,year_20,0.6444248109218086,0.6632922627418354
simulated,year_20,0.6447333504042463,0.6633812692894412
simulated,year_20,0.6450419512753279,0.66350054957473
simulated,year_20,0.6453506135888881,0.6636367218157481
simulated,year_20,0.645659337398817,0.6637007704077896
simulated,year_20,0.6459681227590601,0.6637135002203434
simulated,year_20,0.646276969723619,0.6639058127614472
simulated,year_20,0.6465858783465508,0.6639689489491616
simulated,year_20,0.6468948486819689,0.664603032443961
simulated,year_20,0.6472038807840422,0.6648965770842777
simulated,year_20,0.6475129747069961,0.6650672871292663
simulated,year_20,0.6478221305051126,0.665101676994358
simulated,year_20,0.6481313482327283,0.665107814076878
simulated,year_20,0.6484406279442381,0.6652379206300644
simulated,year_20,0.648749969694092,0.6654914536251734
simulated,year_20,0.6490593735367974,0.6655556331468239
simulated,year_20,0.6493688395269177,0.665671881778644
simulated,year_20,0.6496783677190734,0.666116721135465
simulated,year_20,0.6499879581679414,0.6664899704424974
simulated,year_20,0.6502976109282559,0.6668016672221001
simulated,year_20,0.6506073260548078,0.6669372059760416
simulated,year_20,0.6509171036024453,0.6670435082101316
simulated,year_20,0.6512269436260728,0.6673958274276268
simulated,year_20,0.651536846180653,0.6676014942056084
simulated,year_20,0.6518468113212057,0.6676690085702913
simulated,year_20,0.6521568391028078,0.6678966392840996
simulated,year_20,0.6524669295805937,0.6682764256503324
simulated,year_20,0.6527770828097558,0.6683118273281534
simulated,year_20,0.6530872988455436,0.669014698792459
simulated,year_20,0.6533975777432647,0.6690549416108399
simulated,year_20,0.6537079195582843,0.6692838661029885
simulated,year_20,0.6540183243460262,0.669519129058166
simulated,year_20,0.6543287921619712,0.6695685907115327
simulated,year_20,0.6546393230616585,0.6698261253456099
simulated,year_20,0.654949917100686,0.6699134454457101
simulated,year_20,0.6552605743347095,0.6699674607086218
simulated,year_20,0.6555712948194435,0.6709547837815507
simulated,year_20,0.6558820786106604,0.6710378440669212
simulated,year_20,0.6561929257641916,0.6711453666830599
simulated,year_20,0.6565038363359271,0.6714621728899851
simulated,year_20,0.6568148103818154,0.6715271714349603
simulated,year_20,0.6571258479578642,0.6717829445111161
simulated,year_20,0.6574369491201402,0.6719070472103815
simulated,year_20,0.657748113924768,0.6723297405473674
simulated,year_20,0.6580593424279326,0.6723651821095037
simulated,year_20,0.6583706346858776,0.6728582254498853
simulated,year_20,0.6586819907549063,0.672871030850045
simulated,year_20,0.6589934106913807,0.6735047785998461
simulated,year_20,0.659304894551723,0.673590933284843
simulated,year_20,0.6596164423924143,0.673850042635964
simulated,year_20,0.6599280542699961,0.6739368846457414
simulated,year_20,0.6602397302410687,0.6750518142792825
simulated,year_20,0.6605514703622937,0.6750979929470008
simulated,year_20,0.6608632746903903,0.6752440726703479
simulated,year_20,0.6611751432821401,0.6753735566182519
simulated,year_20,0.6614870761943836,0.6756877783488566
simulated,year_20,0.6617990734840217,0.6764357048408315
simulated,year_20,0.6621111352080157,0.6765254070491195
simulated,year_20,0.6624232614233873,0.6766270278688314
simulated,year_20,0.6627354521872185,0.6769707881426761
simulated,year_20,0.6630477075566522,0.6771075929829976
simulated,year_20,0.6633600275888919,0.6773802176275189
simulated,year_20,0.663672412341202,0.6774028152053713
simulated,year_20,0.663984861870907,0.6775591997866683
simulated,year_20,0.6642973762353931,0.6776134935178417
simulated,year_20,0.6646099554921076,0.6776161219000785
simulated,year_20,0.6649225996985586,0.6776760713202381
simulated,year_20,0.6652353089123157,0.6778285254921381
simulated,year_20,0.6655480831910099,0.6780456006749944
simulated,year_20,0.6658609225923332,0.6782595969970862
simulated,year_20,0.6661738271740397,0.6784201488114812
simulated,year_20,0.6664867969939449,0.6785309699364284
simulated,year_20,0.6667998321099261,0.6786672533758504
simulated,year_20,0.6671129325799219,0.6787139711706441
simulated,year_20,0.6674260984619336,0.6795121544948942
simulated,year_20,0.6677393298140241,0.6795276965523211
simulated,year_20,0.6680526266943184,0.6796026286070287
simulated,year_20,0.6683659891610042,0.6796507682830825
simulated,year_20,0.6686794172723308,0.6796569849472882
simulated,year_20,0.6689929110866104,0.6797556796691435
simulated,year_20,0.6693064706622177,0.679827025677555
simulated,year_20,0.6696200960575895,0.6799147857173524
simulated,year_20,0.6699337873312265,0.6800538583060116
simulated,year_20,0.6702475445416904,0.6806491087185159
simulated,year_20,0.6705613677476073,0.6807126111865253
simulated,year_20,0.6708752570076657,0.6811923245535794
simulated,year_20,0.6711892123806172,0.6812756191435214
simulated,year_20,0.671503233925277,0.6814916842775469
simulated,year_20,0.671817321700523,0.6815343927949002
simulated,year_20,0.6721314757652971,0.6818266769570639
simulated,year_20,0.6724456961786041,0.6818864958598525
simulated,year_20,0.6727599829995127,0.6819486456569794
simulated,year_20,0.6730743362871558,0.6820598404893099
simulated,year_20,0.673388756100729,0.6820888797467515
simulated,year_20,0.6737032424994926,0.6822909171414067
simulated,year_20,0.6740177955427706,0.6825894839161927
simulated,year_20,0.6743324152899515,0.6827275226065073
simulated,year_20,0.6746471018004874,0.6827847576148794
simulated,year_20,0.6749618551338952,0.6828498239843909
simulated,year_20,0.6752766753497559,0.682985935697431
simulated,year_20,0.6755915625077152,0.6831223214021735
simulated,year_20,0.6759065166674834,0.6832636835448331
simulated,year_20,0.6762215378888355,0.684030054116442
simulated,year_20,0.6765366262316109,0.684073684442705
simulated,year_20,0.6768517817557146,0.6843024299626643
simulated,year_20,0.677167004521116,0.6845319386523335
simulated,year_20,0.6774822945878501,0.6846220908357233
simulated,year_20,0.677797652016017,0.6851830310004103
simulated,year_20,0.6781130768657821,0.6852357467144987
simulated,year_20,0.678428569197376,0.6855952736510638
simulated,year_20,0.6787441290710953,0.6860400292996858
simulated,year_20,0.6790597565473017,0.6862161270830966
simulated,year_20,0.6793754516864235,0.6865061927948668
simulated,year_20,0.6796912145489534,0.6871234993202394
simulated,year_20,0.6800070451954514,0.6873630887723797
simulated,year_20,0.6803229436865429,0.6875840346120308
simulated,year_20,0.6806389100829199,0.6876456607906216
simulated,year_20,0.6809549444453403,0.6877599808066543
simulated,year_20,0.6812710468346285,0.6880778229975144
simulated,year_20,0.6815872173116752,0.6881224895588989
simulated,year_20,0.6819034559374381,0.6887901859681018
simulated,year_20,0.682219762772941,0.68910214083571
simulated,year_20,0.6825361378792756,0.6891317796366093
simulated,year_20,0.6828525813175987,0.6892328747495209
simulated,year_20,0.6831690931491355,0.6893160754232485
simulated,year_20,0.6834856734351783,0.6894177798629401
simulated,year_20,0.6838023222370859,0.6894270388592294
simulated,year_20,0.6841190396162851,0.6897307270015925
simulated,year_20,0.6844358256342695,0.6907400340506308
simulated,year_20,0.6847526803526008,0.6912172208627515
simulated,year_20,0.6850696038329083,0.6913182916967584
simulated,year_20,0.6853865961368886,0.691322730733062
simulated,year_20,0.685703657326307,0.6914612688813659
simulated,year_20,0.6860207874629956,0.6917892491209496
simulated,year_20,0.6863379866088554,0.6922099740842381
simulated,year_20,0.6866552548258555,0.6922207299953178
simulated,year_20,0.6869725921760336,0.6926662492949149
simulated,year_20,0.6872899987214948,0.6929929240553301
simulated,year_20,0.6876074745244138,0.6939114925968978
simulated,year_20,0.6879250196470335,0.6943963386861881
simulated,year_20,0.6882426341516654,0.6944682378359954
simulated,year_20,0.6885603181006901,0.6946051193517894
simulated,year_20,0.6888780715565573,0.69463232512453
simulated,year_20,0.689195894581785,0.6956264147159008
simulated,year_20,0.6895137872389613,0.6959976669967465
simulated,year_20,0.689831749590743,0.6962552660977691
simulated,year_20,0.6901497816998566,0.6967297767255474
simulated,year_20,0.6904678836290983,0.6972446138142346
simulated,year_20,0.6907860554413334,0.6973671651702747
simulated,year_20,0.6911042971994973,0.697799067625875
simulated,year_20,0.6914226089665951,0.6978015603172468
simulated,year_20,0.6917409908057022,0.6979975390569301
simulated,year_20,0.6920594427799639,0.6981771195937513
simulated,year_20,0.6923779649525951,0.698399083395027
simulated,year_20,0.6926965573868817,0.6990454581291474
simulated,year_20,0.69301522014618,0.6991641063584686
simulated,year_20,0.6933339532939166,0.6992823140613618
simulated,year_20,0.6936527568935889,0.6993379428085796
simulated,year_20,0.6939716310087648,0.6997060085715561
simulated,year_20,0.6942905757030833,0.6998915441380134
simulated,year_20,0.6946095910402544,0.6999047610741964
simulated,year_20,0.6949286770840593,0.7001227982656206
simulated,year_20,0.69524783389835,0.700123254127214
simulated,year_20,0.6955670615470506,0.7001569216123832
simulated,year_20,0.6958863600941554,0.7002023042368262
simulated,year_20,0.6962057296037312,0.7002999403672481
simulated,year_20,0.6965251701399165,0.7003714614322372
simulated,year_20,0.6968446817669215,0.7007590351328346
simulated,year_20,0.6971642645490279,0.7009146056718715
simulated,year_20,0.6974839185505899,0.7010959374188748
simulated,year_20,0.6978036438360337,0.7011986263953214
simulated,year_20,0.6981234404698574,0.7012599754545057
simulated,year_20,0.6984433085166324,0.701570925910571
simulated,year_20,0.6987632480410019,0.7016738424570564
simulated,year_20,0.6990832591076811,0.7017366338376584
simulated,year_20,0.6994033417814592,0.7018781677255526
simulated,year_20,0.6997234961271979,0.7021794233850162
simulated,year_20,0.7000437222098314,0.7023056862115924
simulated,year_20,0.7003640200943673,0.7027203514690634
simulated,year_20,0.7006843898458863,0.7028642896627819
simulated,year_20,0.7010048315295425,0.7029116625161447
simulated,year_20,0.7013253452105638,0.7029162868903427
simulated,year_20,0.7016459309542509,0.7029701077223375
simulated,year_20,0.701966588825979,0.7029742989362717
simulated,year_20,0.7022873188911961,0.7031172836038687
simulated,year_20,0.7026081212154252,0.7034309967018124
simulated,year_20,0.7029289958642625,0.7035160554947879
simulated,year_20,0.7032499429033789,0.703805936873795
simulated,year_20,0.7035709623985196,0.7038795548522184
simulated,year_20,0.7038920544155038,0.7039974212336684
simulated,year_20,0.7042132190202256,0.7040115024462237
simulated,year_20,0.7045344562786535,0.7045481808333252
simulated,year_20,0.7048557662568309,0.7045838115267402
simulated,year_20,0.7051771490208765,0.7053664617330077
simulated,year_20,0.7054986046369828,0.705402294337154
simulated,year_20,0.7058201331714186,0.7054045957332213
simulated,year_20,0.7061417346905277,0.705794988474356
simulated,year_20,0.7064634092607288,0.7060268006676976
simulated,year_20,0.706785156948517,0.7064539874445863
simulated,year_20,0.7071069778204624,0.7066085369900194
simulated,year_20,0.7074288719432107,0.7066337625615076
simulated,year_20,0.707750839383484,0.7068972614409951
simulated,year_20,0.7080728802080802,0.7073582393601983
simulated,year_20,0.7083949944838736,0.7076794751462903
simulated,year_20,0.7087171822778138,0.7077002550823466
simulated,year_20,0.7090394436569275,0.7077851516614151
simulated,year_20,0.7093617786883183,0.7079824250328449
simulated,year_20,0.7096841874391657,0.708316459339143
simulated,year_20,0.7100066699767266,0.7088080212291856
simulated,year_20,0.7103292263683338,0.7088313334137725
simulated,year_20,0.7106518566813983,0.7089738926659035
simulated,year_20,0.7109745609834074,0.7091804988487271
simulated,year_20,0.7112973393419261,0.7097143541668691
simulated,year_20,0.7116201918245968,0.7104715031940332
simulated,year_20,0.7119431184991386,0.7105469702242964
simulated,year_20,0.7122661194333494,0.7108201385151208
simulated,year_20,0.7125891946951042,0.7110024224538233
simulated,year_20,0.7129123443523563,0.7111449804607203
simulated,year_20,0.7132355684731366,0.7115794277115879
simulated,year_20,0.7135588671255545,0.7116558414776613
simulated,year_20,0.7138822403777975,0.7119976118809807
simulated,year_20,0.7142056882981316,0.7120002700702357
